-2.0754,-0.570077,-1.15288,2.36662,0.208227,-2.03119,-1.60427,0.448427,-0.698702,-0.82702,0.387404,-0.11418,0.28728,-0.365723,-0.47916,0.676467,1.53539,-1.41039,-0.35937,0.597311,-1.54208,-0.159529,1.41897,-2.87955,0.325924,-1.50118,0.598896,1.14352,-0.697485,-0.668761,2.615,0.46464,1.21214,-0.354574,0.776685,-1.05528,0.541168,-0.659315,-0.758802,0.636166,-0.271585,0.59068,-0.817163,0.809781,-0.383336,0.144968,-0.763323,-0.580061,0.807544,-0.847548,0.190131,1.10303,-0.450174,-0.207501,0.715761,0.193334,-0.871058,-0.319218,0.712735,0.0012628,0.48203,-1.50713,-1.03008,0.085184
-0.55655,1.04,0.441182,-0.113858,-1.57024,-0.312942,1.07916,-1.45383,-1.43784,-0.578679,1.78298,-0.620065,1.17015,-0.272895,0.443805,1.80196,-0.00958162,-1.4855,0.461324,-0.552387,0.707883,-2.18911,0.628582,-0.303533,0.600451,-2.34503,0.287629,-0.523433,-0.464327,0.630292,-0.975747,0.982907,-0.270867,-3.07631,-1.69285,-1.46573,-0.536602,-0.126864,-0.345312,0.0232923,-0.347844,0.982993,1.21835,-0.45715,-1.12588,-1.79519,0.320981,-0.719213,0.170604,0.254019,0.774117,0.143134,0.981449,0.982653,-0.662502,1.25793,0.496786,-0.832977,0.786945,-1.36897,-1.56666,-2.60741,1.38355,-0.25893
-0.337633,0.854245,0.0448117,1.14058,-0.55513,-1.21394,-0.689328,0.188897,1.13967,-0.609849,0.738684,-1.05824,0.553488,0.0342565,-0.199328,1.1048,0.367788,-0.1108,0.958537,0.38604,-1.57084,0.41926,1.22524,1.25874,0.996801,-0.591353,-0.715367,-0.682816,-1.08849,-0.821383,-0.282856,-0.727245,-0.350581,0.892786,-0.850443,0.549361,0.283623,1.22578,-0.76937,1.97026,1.38491,-0.682503,-0.0662092,-0.180878,-0.931953,0.196684,-1.42675,0.549956,0.692695,-0.94127,-1.51977,-0.676647,-0.489977,0.718837,2.33658,1.38849,-1.1064,-1.84829,-1.08487,-0.422981,-1.35958,-1.33284,-1.15062,0.86542
-0.0731395,0.921473,1.31988,0.862873,0.0694959,-1.26772,0.461828,-0.109254,-0.727099,0.353345,1.17349,-1.18795,0.0567,0.129417,-0.857349,-0.0560718,1.48455,-0.667752,-0.66978,-0.11708,0.778529,-1.20525,-0.142149,1.54347,0.06845,-0.893279,0.330734,0.749113,-0.32799,-0.243152,-0.379622,-0.311474,2.2858,-1.00964,0.2168,-0.710652,1.05155,0.657978,-1.95152,0.564966,-0.0491518,-1.05897,-0.810899,0.269803,0.232644,-0.701181,1.15878,-0.222015,0.709969,1.62606,0.0160107,-1.89979,-0.933683,-1.0233,-1.02127,1.94129,0.110921,0.288922,1.19334,-0.677292,-2.53577,0.0149617,-0.793686,-1.97458
-0.173448,0.951086,0.366935,1.88336,0.307123,-0.354518,0.838829,-0.335192,-0.710489,-1.76301,-2.12411,-1.31912,-0.862936,1.80195,1.98052,-0.31138,0.135726,-0.322972,-1.00139,-2.23348,-0.443043,-2.31821,-2.07863,-0.521179,0.483914,-0.0189868,-1.00424,1.61994,0.232347,0.9606,0.323597,-0.525368,0.716135,0.183297,-0.284234,0.495189,-0.0924597,1.01429,0.882679,-0.620697,-0.430197,1.31925,2.43913,-0.0422195,0.263008,-0.428039,-0.856954,-0.843806,-0.693828,-0.569754,0.773376,-0.219624,-0.709885,1.07343,-0.593536,-1.03709,-2.16217,-1.06924,0.194179,1.05435,-1.92029,0.7485,-1.83033,0.122448
-0.742355,-0.556001,2.4315,0.0888019,-2.44611,-1.11705,-0.724512,-0.720033,1.35443,-0.393082,0.576749,-0.0280384,-0.519618,-0.203777,-0.310208,-0.47342,0.266277,-0.827581,-1.89076,2.12918,-1.49477,0.313976,0.0408999,0.121486,1.0889,0.114225,-0.466188,-0.934311,-1.46102,-0.926172,0.570312,-1.24678,-0.14634,0.479617,-0.892816,-1.99808,0.520323,-0.133344,0.436938,0.778391,1.33057,-0.0798176,-0.921844,-0.428806,2.55468,0.429356,-0.522151,0.894262,-1.6237,-0.478232,-2.48179,-0.460569,1.09543,0.217355,-0.0740817,-0.090173,-0.416153,-0.324643,0.708656,1.67701,0.947474,-0.237645,-1.0304,-0.309236
-1.26159,0.063235,0.0835168,0.933915,-0.345818,0.413844,-0.864054,-1.00416,-1.2117,-0.604428,-1.87724,-0.507532,-0.337371,-1.01939,-0.160185,0.162691,-0.733075,-0.794068,-1.06652,-1.65216,-1.78031,1.29251,-0.752922,0.534767,-0.531297,-0.400721,0.668641,-0.0765348,-0.89407,0.195875,0.777309,0.22739,0.505808,-0.577123,0.140566,0.878402,-1.12536,1.72077,1.06757,0.110278,0.833011,-1.42975,1.04507,0.035677,0.463459,-0.876835,-0.614024,-0.57331,-0.855956,0.154432,-0.949845,-2.92261,0.0200819,-0.157331,0.284265,0.0237358,1.94227,-0.783864,-0.75103,-1.35491,0.0270268,-1.44734,-0.647236,0.900945
0.729656,-0.898284,0.843175,-1.304,0.495216,0.250163,-0.188376,0.548796,-0.684932,-2.43199,-1.53624,1.02115,-0.593726,1.88466,-0.593328,-0.823062,1.17033,-0.0396194,0.0915247,2.20397,-1.65935,0.191729,-0.939381,0.861786,0.733566,-0.349511,-0.173571,0.662393,0.118333,-0.152343,-2.37852,-1.39366,-0.722725,-0.0726716,0.514374,-0.854538,-0.0343604,0.968701,-1.72244,-0.239231,-0.615126,2.38535,1.34502,0.479651,-0.585775,-1.68223,-1.31702,-1.81483,0.077553,0.926623,0.902141,-0.633491,-0.951763,0.289465,-0.475596,0.259408,0.395809,-0.0897991,-0.724231,-1.85037,-0.670811,0.952403,-0.545696,-2.04151
1.56595,-2.12682,0.860739,-1.76961,-1.64004,0.674761,1.36846,1.88264,-1.57591,0.137368,0.698797,-1.19619,-1.23892,-1.86025,0.415238,-1.30593,0.328549,-1.79982,0.697198,0.00628806,0.335309,0.0488964,0.437927,-0.158782,-0.317109,-0.456766,0.26627,-1.23806,-0.248,-0.7918,-0.332398,-1.10276,-0.861882,-0.708765,0.214717,-0.72923,0.58751,1.40278,-1.79708,0.297885,-1.27202,0.174101,0.319674,0.484971,-0.49764,-1.58459,0.735226,0.817882,0.184077,-0.351751,-2.76355,-0.299593,1.40692,2.30086,0.0499833,1.41651,1.33321,-2.57355,1.6657,-0.489469,0.189118,-1.83805,0.665643,0.0976515
-0.811741,-0.061513,0.218202,0.238011,-2.107,0.522527,-1.00961,0.332299,-0.802483,0.010545,1.53705,-1.2206,-0.840427,1.32819,-0.228573,0.264088,-0.128491,-0.533001,-0.0480071,-0.597903,-0.967169,-1.17121,-1.47287,-0.928928,1.11152,-0.385993,0.102017,1.51417,-1.69321,-1.26584,-1.08066,-0.222019,-1.87781,0.341004,-0.977433,1.03111,1.04029,-0.908,-0.848723,0.971526,1.01601,-0.763789,0.25675,-0.508837,-1.19306,-0.257014,0.0637829,-0.855603,-0.471231,0.692202,-0.110666,0.349988,1.00697,-0.323357,1.00707,1.03537,-0.101825,-0.409219,0.561509,0.800399,1.27565,-2.0498,-0.585534,-0.700536
-0.53542,0.0824767,-1.31204,0.593801,-0.347171,1.27878,0.290504,1.00956,-0.419026,-0.72567,-0.686045,0.833461,-0.269469,0.822022,0.56728,-0.827637,-0.701459,-0.902748,-1.41396,0.106157,-1.97934,-0.622544,-0.215707,-1.52201,0.556345,0.95314,-0.850532,0.17838,0.884639,-0.143547,-1.8253,-0.123457,-1.26616,0.166216,2.04446,0.803416,0.68078,1.05648,1.65539,-0.858226,1.37649,-0.515314,0.495374,-3.10935,0.225281,-1.03491,0.594225,-0.339444,-0.625847,-1.96403,-0.508296,1.16834,-1.05113,-1.57906,0.34936,-1.13783,-0.554046,-0.313412,1.1461,-0.304533,-0.259902,0.822696,0.546125,1.21707
-0.589611,-1.11303,1.72991,0.673028,-0.163612,-0.0860596,-0.724513,1.63636,-0.260824,0.00725893,-0.440787,0.768598,1.11641,-0.674003,-1.12265,-0.923685,-1.83941,-1.84838,-0.665671,0.235738,-0.813074,0.898976,1.29217,0.386,0.180272,0.0254951,-1.06663,-1.69563,0.488984,-0.816241,0.115028,-2.41502,0.823904,-1.04612,0.756715,0.592501,1.626,0.530715,-1.45493,0.7206,0.103838,0.580497,1.19079,-1.42796,0.0116514,-0.917086,-0.708055,-0.489485,-0.0933376,-0.139517,0.261961,-0.720804,-1.1563,-0.733171,-0.249466,-0.545796,-1.17066,1.28098,-0.629937,0.674426,0.999524,-0.639152,0.377547,-0.256538
0.639242,1.24081,0.0599404,0.623078,0.129034,1.37126,-0.62239,-0.609397,-0.239479,0.0183605,0.265816,-1.33743,-0.0324674,-1.58863,-2.12518,-0.402753,-0.228926,-0.454984,-0.387937,-0.749812,-0.990874,0.497862,-2.12578,-1.42509,-0.304358,0.555523,0.257256,-1.01727,-0.663539,0.998642,-1.65045,1.16313,-0.90249,-1.09128,-1.47404,0.532278,1.76592,0.0144208,-0.792495,0.664522,2.26117,-0.904571,1.68151,-1.42729,-1.72726,-1.23972,-0.606966,-0.996901,-1.19843,0.280475,-0.734033,-0.422716,-1.82134,0.892388,0.21636,0.0723305,0.217938,-0.194991,0.784886,-0.94708,0.310809,-0.162874,2.04368,-1.07915
-2.74284,-0.252282,-0.396932,-0.951086,-0.224147,-1.87323,1.69764,-1.09069,-1.35211,0.00524707,-0.179544,0.235994,0.366248,-0.541989,1.13777,1.63703,-0.564703,-1.45547,-0.724288,0.763622,0.0444258,-0.737562,0.525675,-0.0935862,1.60375,-0.798993,1.36771,-0.522845,-1.16989,0.48052,-1.8171,-0.482026,0.173331,0.531149,0.878996,-0.261532,1.14576,-0.661426,0.807425,0.775977,2.0093,1.1339,0.963258,1.00856,-0.243961,-1.08682,-0.282298,0.255374,-0.322784,-0.890063,-0.539811,-2.27104,0.917532,-0.0333346,-0.910773,1.11177,0.461009,0.703097,-0.520067,-0.173336,0.0560406,2.67283,-1.72425,-1.02063
2.35904,-0.581304,-1.0835,0.568303,-0.440993,-1.22159,-0.939306,-0.233724,0.250561,0.518031,-1.00067,-1.28405,-1.83731,-0.883639,-0.715618,0.0869513,0.00509589,-0.595583,-0.516763,-0.76968,-1.49138,-0.891849,-0.835636,-0.247748,1.42546,-1.05681,0.363627,-1.37112,0.794628,-0.886531,-2.61834,-1.59845,-0.241186,0.635337,-0.151239,-0.725793,0.00356575,-0.398981,0.84448,-0.328249,-0.425021,-0.238223,-0.286132,-2.01398,0.67434,1.64287,0.907481,-0.0971349,0.0733082,0.308534,-0.779971,0.240892,-0.466775,-0.992267,0.305775,0.91461,-0.000522538,-0.357978,-1.47823,-0.596839,-1.21799,0.17323,-0.847659,0.486625
1.00897,-2.11954,-0.412257,0.00783248,-0.888858,-1.32179,0.351107,-0.661913,-0.564098,-1.41873,-0.755259,-1.94841,-1.61136,-0.678249,-1.34445,-0.897652,-0.472399,-0.123056,-0.885629,-1.43394,1.26847,-0.336011,-0.29832,-0.299315,0.984257,0.68662,-0.0122128,-1.40186,-0.670649,0.435337,-0.728402,-1.47743,0.0532763,0.760442,-1.1386,0.598398,0.512076,-0.724199,-0.337757,-0.730787,-1.02989,0.271243,-1.59932,-2.78089,-1.6545,-0.543466,-1.28119,-0.728252,0.999023,1.93847,0.549525,-0.178292,-1.28147,1.51873,-0.424181,-0.504634,-0.311676,1.57793,-0.443114,0.00392111,-2.45633,-1.33231,-0.410598,0.225604
-2.4185,0.664936,-0.109662,-2.18025,-0.304894,-0.290599,0.379319,0.00136055,1.53001,-0.148472,0.805807,-0.149905,1.48173,-0.139603,1.69995,-1.72653,-0.853811,-0.108627,-1.95615,-0.234012,0.480762,0.536249,1.11562,0.149389,-1.18232,-0.278143,-0.757079,-2.54376,-1.6127,-0.893926,-1.26026,0.330523,0.481314,0.0330509,0.208201,0.171826,-0.970892,1.37843,-1.03288,0.735949,-0.567511,1.53318,-0.296136,0.207905,0.253857,-0.257873,0.0825562,-2.63542,0.0676561,1.72951,-1.10642,-1.50149,-1.84486,-0.0783039,-0.216739,2.0697,0.149085,0.0388919,-0.320518,0.00718202,-1.63416,1.50197,1.5402,0.708764
-1.6804,-0.856397,-1.17794,1.27242,-1.68538,0.208023,0.642868,0.508708,0.0587442,0.146764,-0.976187,-0.858596,-0.486197,2.28647,-0.658236,-1.73887,-0.115843,0.472485,-0.992131,-1.95165,0.123446,0.398885,-1.73916,-1.12345,-0.144706,-1.16837,-0.642437,-0.382293,-0.834618,-1.38897,-0.0258601,-0.93937,-2.61138,-1.27103,1.16014,0.0539173,-0.814724,0.469671,0.0965776,-1.37785,-0.771349,1.65246,0.276804,0.0018123,0.346129,-0.612649,0.813652,1.65402,0.730351,-1.04731,-0.00778342,-0.440372,-0.347944,-0.265246,0.933734,-0.535503,0.451479,-0.707729,-2.63535,0.646867,-1.30245,-0.152487,-0.391173,0.913971
-1.05115,-1.15843,-1.21067,0.14575,-1.27651,1.04855,-0.735478,0.125945,-0.776974,-0.460615,1.15352,0.306678,-0.872413,-0.101116,0.0752372,-0.742839,0.634866,-1.42752,1.06124,-0.287984,-1.10359,-0.0324067,-1.01484,0.0622198,-1.93809,0.957801,-0.273091,-0.758959,-0.456249,-1.64597,0.122731,-0.519999,-0.372836,1.32376,-1.53609,0.0100631,-0.306346,1.06468,-0.191207,-2.13597,1.07284,0.218283,0.446736,-1.31142,1.4546,0.187158,0.222658,-0.776509,-1.48833,-0.209102,-0.349009,-1.75586,0.993216,-0.121523,0.378085,0.424877,0.0863247,0.864153,1.29157,0.869846,-1.1054,-1.36605,-0.655569,-2.00744
-0.15651,0.829766,-0.643792,-0.29294,-0.0804316,1.01855,0.431919,-0.71418,-1.96081,0.0234435,-0.0543639,1.37619,-0.389386,0.985724,1.26177,-0.133683,0.0695633,-2.27722,0.782617,-0.0877526,-2.75756,0.11005,1.94759,0.358787,0.217507,0.859838,-1.12401,1.35907,-0.345026,-0.753262,-0.301958,-0.937441,1.67004,-0.527828,0.374301,-0.525163,-1.0084,-0.280892,-0.742457,0.435919,0.109868,1.50533,0.87506,-0.133441,-0.509417,-1.07341,0.326866,-0.2005,0.560483,-1.2213,-2.52221,-2.06136,1.15444,-0.328653,1.48427,-0.642113,-0.0878377,-1.33289,-0.683832,1.18705,-0.076933,1.16272,0.0856417,1.00783
0.450047,-0.518953,0.673462,-1.26035,-0.584533,-0.767498,0.0572189,1.18663,-0.710441,-1.15739,-1.31601,-0.464184,-1.10963,1.50048,1.03478,0.0394106,-1.03787,-1.71217,-0.107759,0.171263,1.71901,-0.299846,1.06837,0.442478,0.673807,-0.523868,-0.0757944,-0.86843,0.00110546,0.128408,-0.900549,-1.03117,1.17798,-2.6397,0.463848,-2.03186,-0.811932,-0.288978,-1.24902,-2.49211,-1.17581,-0.00622156,-0.754294,-1.07394,-0.635198,-0.706702,0.894105,0.655777,1.54577,0.0276495,-0.500421,0.141018,0.175107,0.121032,0.0255568,-1.08721,-0.54939,-1.50155,-0.47254,-1.71238,-1.55043,-0.278294,0.919343,-0.784632
-0.305595,-0.456253,-1.52533,1.09028,-0.187497,0.198257,1.94977,-1.12207,-0.148127,-0.27363,-1.76124,0.478413,-1.74284,-0.0421713,0.866583,0.0909269,-1.30028,1.1561,0.731852,0.818491,-0.844431,-1.03479,0.188751,-2.05714,0.433054,-1.03126,-1.40441,1.59773,-0.124007,-0.487842,-1.47246,-0.919041,1.2897,-1.55778,-2.11357,0.832982,0.885975,-1.19015,0.0403927,0.494414,0.545137,-1.5665,0.915502,-0.659147,0.951199,0.157864,-0.592092,-1.62804,-0.164512,2.03456,0.961242,-0.341213,-0.72798,-0.584408,0.202694,-1.38181,0.116518,-1.9377,-0.310711,-0.0695478,0.916235,-0.594408,1.51787,-0.99985
0.302368,-1.29636,0.835695,1.29857,1.06919,0.507721,0.647881,-1.45188,1.00899,0.217017,0.41416,-0.784007,-0.780767,0.725382,-0.098827,0.814532,1.5256,0.129002,-1.21326,-0.30254,-0.586999,0.611425,0.30988,0.370287,-0.180449,-0.108025,0.35798,-1.11994,1.38086,-1.43882,-1.01449,0.348204,-0.275539,-0.206662,0.441652,-0.488344,0.939104,0.066769,-1.06822,-0.474653,-1.84589,0.549172,-1.30762,-1.36261,-0.569279,0.518544,-1.319,-0.62598,-0.739191,-0.00745997,-0.523919,-0.00496412,-0.724933,-1.41738,0.225841,1.7997,0.829633,-0.384582,-0.0254516,-1.85151,-1.21825,0.223227,-0.449987,-1.0359
-0.800688,0.78572,0.0924708,-0.0460371,-0.35707,-2.09167,0.505793,1.02854,-1.32397,-1.65129,1.25403,-0.6908,0.195414,-1.30455,1.39601,0.129877,-0.764261,-2.25586,1.98356,-0.291174,-0.0368313,1.5209,-2.66846,0.40878,0.639583,0.085899,-1.24341,-0.699241,-0.50726,-1.20897,2.04957,1.05985,-0.267229,0.078744,-1.57792,-0.626088,-1.05931,-0.817096,-1.10681,0.524983,1.23778,0.289399,0.106711,-0.937591,0.55867,-0.526257,0.103714,-1.44934,-1.48532,0.816292,0.33781,0.0146643,1.10497,0.320993,-0.641526,-1.00683,-0.75777,-0.923504,-0.948922,-1.35308,0.226734,1.73687,-0.420211,0.0828452
-1.55308,1.19241,-0.666451,-0.693604,-0.896923,0.145318,-1.04979,-0.265272,0.263744,0.240238,-0.765931,-1.45754,-0.553214,-0.3932,-0.463776,-0.848188,2.22332,-0.0384808,-0.602156,-1.64052,-0.0626381,0.157405,0.115679,1.11612,-1.09753,-1.39021,0.795748,1.09692,-0.053093,0.371076,-0.947987,-0.0148887,0.979362,-1.29106,-0.156948,-0.101707,0.368726,0.444082,0.468685,-0.945674,0.23409,-1.26094,-0.569737,-0.800086,-1.29594,-1.6741,-0.264063,-0.494282,-0.606597,0.234498,-0.581419,0.828836,-0.382919,-1.07979,0.773728,1.18367,-0.590746,0.114825,-0.477317,-0.792667,-0.940637,0.509869,0.359028,1.59665
0.0529163,-1.78521,-0.072544,-0.109129,-0.487113,0.503409,0.662162,-1.05465,-0.0963116,-2.10516,-2.3698,0.0363105,-0.403357,0.415767,-1.27346,1.51679,0.326014,-1.32879,-0.480793,-0.67127,-0.165431,0.65784,1.44285,-0.0365142,-0.110275,-0.29099,0.982743,-0.499693,-0.210239,0.668145,0.265254,2.51823,-1.16283,-0.50053,0.876775,-0.986202,-0.267853,-0.95088,-0.129325,-0.71923,-1.23109,-0.0380717,-0.999789,0.91504,-0.616032,0.181156,0.33529,-0.762009,-0.221665,0.987407,-0.905038,-2.74256,-1.16962,0.290111,-0.47262,-0.653485,-1.24252,-1.43971,1.04352,-1.78921,-0.248696,-0.487948,2.52389,0.438557
-0.953047,1.07787,-0.417094,-0.360673,0.755876,-0.541044,-0.940148,0.200158,-1.28029,0.425432,0.0122,-1.12006,1.14722,1.26478,0.851162,0.175407,0.795367,-1.10325,-1.19264,-0.469963,0.257835,1.33542,-0.56948,-1.8292,-1.349,0.796972,0.626374,-1.26319,0.736314,0.302636,-0.491348,-1.71915,-0.857761,-1.33381,-0.242281,-1.09697,-0.0293002,0.205511,-0.436032,-0.58026,-0.278559,-0.50566,-1.04865,-2.0864,1.14438,0.0264367,0.124404,-1.34475,-0.610081,0.00929052,-0.54137,0.905301,-0.727158,-1.23696,-0.898674,-0.386193,-0.147153,-1.35674,1.18552,0.632844,0.108288,0.504949,1.66069,0.572285
-1.87911,0.707745,0.37191,1.07547,0.716331,-0.251569,-0.11691,0.802348,-1.27498,-1.18115,0.238141,0.898137,0.371585,0.510868,-0.496719,-0.817499,-0.353252,-0.0546702,-0.558404,-1.00574,-0.107708,-0.0116029,-1.15455,-0.79353,-0.495495,-0.71209,-0.656571,-0.384447,0.49713,-1.53678,-1.10823,-0.976478,0.276152,0.0977686,-0.215769,1.13339,-0.515184,0.516248,-0.234643,-0.956445,1.05881,1.12746,-0.802558,-0.686478,-0.558612,-0.638265,-0.663792,0.545217,-1.07953,2.21611,-1.95507,0.594472,1.53113,0.012562,1.34995,-1.69824,-0.400621,0.361635,-0.778492,0.580082,-1.22594,-0.920313,-0.0236931,0.225087
