1.98177,1.36675,2.12859,-1.51157,-1.35074,0.0655484,0.206876,0.0188936,0.709728,0.385214,-1.55794,1.62853,1.77361,0.491045,1.67344,-0.62043,0.107132,0.279052,-1.03098,0.859655,0.933953,-0.222926,-2.51361,-0.555985,0.461416,-2.0712,-1.0491,0.129477,-1.89575,-1.8047,0.446218,1.46163,-0.637055,-0.720652,0.580228,-0.0130163,0.940105,1.14248,1.52741,-0.781066,0.297962,0.526454,0.450378,1.22247,1.22451,-1.59858,-0.180088,1.29877,0.0469191,0.815531,0.11314,0.401977,-1.23856,-0.975376,-0.481978,-0.736368,1.56817,-0.257899,-0.602693,-0.618306,1.72602,-1.52012,2.52352,0.0212568,0.357702,-0.372229,-0.812064,-0.0920903,0.226715,-1.44521,0.922525,1.26146,0.701782,-0.738064,2.02171,-1.26857,-0.968961,-0.498486,2.54136,0.228871,0.8771,0.891363,0.58425,0.192249,1.00722,0.176121,-0.654066,-1.37488,1.23873,-0.142784,0.0781494,-0.227063,1.32201,0.372363,-0.597345,0.713999,0.568632,-0.674719,-1.47615,-0.357637,1.00179,2.1357,-0.00242528,-0.409001,1.13988,-0.41498,-2.34682,1.83276,-0.201652,1.45103,-0.306498,0.680371,-0.175016,0.433145,1.72103,1.5375,0.771992,-1.9211,-0.222285,-0.423753,-3.18333,-1.12395,0.0574194,0.0698256,0.621947,0.383491,0.0616383,-1.71964
0.30592,0.0962253,-0.385297,0.561922,0.838144,-0.0849739,1.81423,1.86742,-0.079181,1.5503,1.04322,-0.812183,1.29537,0.314938,0.0991022,-0.501634,-0.787367,-2.62455,-0.554513,-1.21029,-0.143408,1.23543,0.896569,-0.139664,1.93068,-0.267659,-1.00667,-0.71574,0.816914,-0.104558,1.32493,1.63273,1.98538,-0.523534,-0.360756,2.02929,0.224016,0.347155,1.00327,1.48433,-0.0734659,1.15956,0.374654,0.497024,1.29449,-0.252818,-0.596228,0.191912,-0.791111,-0.691658,-2.41481,-1.05864,-0.140979,-0.30985,0.32474,0.226563,-0.728069,-1.51831,-0.952647,0.398647,-0.108156,0.217466,-2.97188,1.06192,-0.107065,1.06605,2.38792,-0.642825,-0.767221,0.62509,0.153539,-0.925691,1.12482,0.21127,-0.461043,0.1659,2.39211,-1.67024,-0.872466,1.59233,2.42999,-2.25229,-1.93174,-0.483308,0.386368,0.864014,-1.42014,-0.429314,0.593237,0.0384003,-1.02405,-0.496961,-0.779376,1.27183,0.0206195,1.52161,-0.106235,-1.14683,0.17537,-2.77624,0.857009,0.74791,0.141086,1.03775,0.635812,1.29293,-0.478572,-2.21065,2.05174,-0.338224,0.396742,-1.93921,-0.446153,0.273637,0.43881,-0.0823626,1.37997,-2.65136,-0.43957,-0.19686,1.48324,-0.234741,-0.145179,1.04336,0.189572,0.387998,-0.233391,-0.314953
-0.418451,0.47144,-0.772769,0.428205,0.622552,-1.31746,-0.188324,-2.92375,0.0401785,1.49113,-0.688865,2.00517,-0.0891249,0.478631,-1.71083,-1.32946,-0.735778,0.778663,0.111752,1.20247,0.380958,-0.0550337,-0.404478,-0.920752,0.414133,1.07049,0.321893,0.25134,-0.907657,1.53342,0.322737,-0.647756,-0.94464,0.809617,-2.39287,-0.452507,2.44994,0.55202,0.380432,-1.98098,-0.561855,0.519536,1.04371,-0.810492,-1.13682,-2.01374,0.0645023,-1.87314,-0.313817,-0.743598,0.136321,-1.57842,-0.169969,-0.436721,0.328453,0.842549,0.405839,1.55291,-1.0523,0.468238,-0.227117,1.62597,0.275587,0.652259,1.39853,-0.00367744,-0.587891,-0.211014,-0.320664,3.01075,-0.65866,3.33331,-0.761903,0.894036,-0.280332,-1.17131,1.12342,0.655478,-0.256021,0.622563,-0.178528,-1.89045,0.0142569,0.905943,0.450944,-0.232786,-0.138678,1.6874,2.69789,0.19976,1.49568,-1.49317,-0.24834,0.389197,-0.616303,0.323708,0.44321,-1.80809,0.968105,1.83558,1.18774,0.607441,0.584861,-1.5735,-0.768275,1.33036,-1.2706,1.16641,-0.73664,-0.0467195,-1.17492,-1.07765,-0.877961,0.783012,2.04235,-0.603826,1.8998,-0.667151,-0.983008,2.02588,0.984514,1.14443,0.505083,-0.831673,0.563316,-0.839001,0.134423,0.0763468
-0.874602,0.284029,0.215355,-0.287348,0.443184,1.25111,-0.285844,-0.0585491,0.648451,0.39069,-2.18378,-0.0982415,1.07565,0.367863,-0.293284,1.01258,-0.801188,0.388047,-1.99394,-0.244393,0.836994,-1.41712,0.279146,0.294508,0.129166,-1.06271,1.84473,0.368282,0.618688,-0.0110918,-1.23904,1.09422,1.88953,-0.441795,-1.87801,-1.07919,0.177444,-0.6332,-0.850637,0.490242,-2.03582,0.843063,-1.35735,-1.01028,-1.11362,-0.514337,-0.599535,-0.280418,2.3906,1.98646,1.19155,-1.24822,-1.00855,-0.275533,-0.379709,0.5236,-0.312566,-0.987912,-0.0376209,-2.03262,-1.53715,-0.457,0.3402,0.349846,-0.086098,-1.34497,-0.957241,-0.243192,-0.616621,1.76783,-1.33034,0.291971,-0.420519,0.0932165,-1.7534,-1.54003,-0.298455,-1.80928,0.0818119,0.0371673,-1.23544,-0.123212,-0.752057,0.241782,0.307242,0.464407,0.320782,-0.615822,-0.638661,-0.280537,-0.529627,-0.720321,-0.981222,0.945326,1.07206,-0.26202,-0.821975,0.284079,-0.614646,-1.06666,-0.179891,-1.43327,0.0595723,-1.67731,0.112364,0.644902,-0.372214,1.32205,0.659258,1.13687,-0.812372,0.663857,2.21903,0.291305,0.48099,-1.39135,-1.11622,-1.1624,0.60721,-0.35663,0.929799,-0.626118,-0.409364,-0.656713,0.0143149,-0.272565,0.694073,1.83947
-0.716722,-0.0486679,-1.42177,0.00138095,1.12509,-0.418405,-0.243231,-0.510821,0.235446,-0.561182,0.489813,0.144518,-1.33994,0.922434,-0.423358,0.863807,0.353464,-0.817149,1.18172,0.403711,-1.81117,1.65278,-1.1147,0.517367,0.0555651,-0.191417,0.801847,2.00196,-0.542578,1.28403,-0.393577,0.870839,0.896236,-0.913927,-1.22668,-1.02136,0.58415,-0.863686,-0.434152,1.13877,-0.161614,1.53664,-0.371329,1.2939,-0.829411,0.320926,-1.25689,1.09839,0.138865,0.15215,-0.311954,0.00489216,0.0752746,-0.210461,1.30821,1.15869,-2.03864,0.861227,0.588077,0.460439,0.713708,-0.780667,-0.699907,-0.701587,0.815787,1.15722,-0.349897,0.83388,-0.521648,-0.378034,-1.29941,-0.585732,-1.73127,-0.413952,0.452507,1.74024,1.04883,-0.0284458,1.51525,-0.354414,1.56556,-0.523409,0.550513,0.135912,0.261383,0.120661,-1.38784,-1.22771,1.17322,0.200738,0.126755,-0.818638,0.439955,-0.187942,-0.278828,-2.98012,-1.16221,0.608323,0.301069,0.0443572,0.813762,-0.24976,-0.295358,0.52605,-0.729055,-0.441218,0.294671,-0.774935,0.6003,-1.26674,0.559652,0.211814,0.649326,-1.04715,-0.149598,-2.86796,0.848303,-0.108864,-0.447508,-1.41572,2.11193,1.36961,0.681232,0.580259,1.43668,1.39783,0.25824,-0.700159
0.814187,-1.23998,-0.906695,-2.30779,-0.713823,-0.634764,1.11705,1.06088,-1.18165,0.111138,-1.35862,0.607214,0.882105,1.81788,-1.33744,0.965902,-0.0643114,-2.53642,-0.937993,1.12699,-0.559559,-0.616255,1.41622,1.0995,-1.64153,-0.123588,-0.655654,-1.7317,1.34206,-0.161121,0.528521,0.451742,0.0191069,0.524088,0.180937,0.0211788,-1.84424,1.08192,-1.05916,0.193676,0.186673,1.43287,1.51532,-0.448879,1.60238,0.450505,0.433584,-0.843047,0.680402,-0.474297,-3.27793,0.410515,1.01703,-0.68267,0.0815292,-1.55661,-0.933547,0.545304,0.853827,1.22663,-1.53645,0.827209,-0.140756,1.16745,-1.67845,0.838723,1.55632,0.71071,1.13393,-0.143633,0.101125,-1.6214,-0.667182,0.22193,0.671392,0.504376,1.11649,1.08119,-0.339521,1.87118,-0.922238,1.43007,-0.688744,0.835978,-0.647584,1.03459,2.14572,-0.839418,-1.8541,0.205318,-0.325975,0.841225,-0.858178,0.614022,1.16312,0.958688,1.43122,-0.269642,0.842834,-1.4626,0.365838,-0.0853381,-0.101749,1.30476,-0.017387,1.41491,-1.15704,-0.359011,1.48333,1.09141,1.76024,0.650683,-0.77379,0.0294136,0.255895,-0.690188,-1.42305,-1.44512,-0.515537,-0.263236,0.241792,0.713389,2.13706,0.0651303,1.42335,0.322622,0.733752,-0.571443
0.223244,1.79939,0.427255,1.92727,0.635485,-0.147603,1.07087,-2.3826,1.43753,-1.40237,-1.53428,0.219329,-0.127668,-1.23691,0.641419,0.323187,1.48174,-0.17275,-1.10577,-0.408961,-0.226167,-0.0144203,0.393545,-0.165172,-0.617463,0.131637,1.15586,-1.50655,0.410617,0.969805,0.186057,-1.58961,-0.325549,-0.205035,2.1085,0.182515,-0.722247,0.469662,-2.03739,0.548294,1.47675,0.246299,1.3351,0.35349,-0.222907,-1.45403,-0.508916,0.0987383,1.25249,-0.307806,0.271404,0.741357,-0.195345,0.528494,-0.710966,-1.36039,0.857353,1.04625,-1.88075,-1.11528,0.239673,0.529624,0.943196,-1.63289,0.31447,-0.297857,2.13783,0.677904,0.0505604,0.0855126,0.838591,0.348118,-0.0109083,1.05323,0.48169,0.385474,-0.257781,1.44975,-1.24474,-0.839876,1.27161,-0.494603,-0.359636,-0.766748,0.694714,-0.150676,-1.34149,-1.23453,-0.243551,-0.0747985,-0.28063,-1.27415,0.274092,-0.445039,-1.40216,-0.387197,0.952363,0.395798,0.818607,0.668314,1.57658,0.13409,-0.497396,-2.00249,0.191535,0.357081,1.27614,-1.05122,-2.3122,-1.22815,-1.3056,0.0812791,-0.903292,0.533995,0.0109789,0.806687,0.0261091,-0.106852,0.28596,-0.143078,-0.130029,-0.21535,-0.214272,0.381076,0.074868,-0.0304395,-1.41711,-0.240601
0.790577,0.614211,0.130731,1.24804,0.385188,0.294154,-1.07604,0.966017,-1.33332,-2.53282,-1.13458,-0.529485,-0.618276,-1.42622,0.520665,-0.339962,0.205216,1.10232,-0.498667,-1.36617,0.14601,-1.06033,-0.595978,-1.16127,-0.764002,1.73595,-0.651577,-0.133311,0.901174,-0.162856,0.25594,1.19783,0.213887,-0.123226,-0.325095,0.84309,-0.554919,-0.00835124,-0.665012,-2.40349,-2.62869,-0.833923,-0.162016,0.120605,0.156876,-0.43074,-1.41153,-0.236341,-1.21156,0.929087,-0.358266,0.82061,-1.47803,-0.743394,0.311314,0.0941157,-0.644028,0.0990759,0.00321694,0.784032,-1.38672,0.47215,-0.353565,-0.751587,0.967369,0.555796,1.89188,-1.21464,-1.21625,0.062637,-0.0740716,-0.110308,0.915976,1.47753,0.761544,0.287156,-0.736772,0.00468166,0.750601,0.482816,1.14227,0.818327,2.09543,0.379103,0.21129,0.0334942,0.578894,-0.870198,1.54348,1.63898,0.0327909,-0.448877,-0.570374,0.567525,-0.0260162,0.865204,-1.63753,0.233171,-0.138907,0.101837,-1.38272,-0.155387,1.3108,-0.293111,0.258308,-0.124824,-0.768136,1.20354,-1.22668,-0.0913678,-1.02605,-1.38076,-0.596976,1.42848,1.07142,-0.0235871,1.29107,-0.780825,-0.117865,-0.583526,-0.224592,-0.29197,-0.182772,0.548068,0.833457,0.469329,0.755962,-0.281272
0.62336,-0.445901,0.0851378,1.45075,0.278383,0.890298,-2.73971,1.63314,-0.597193,1.41948,-0.101836,-1.00514,0.506203,-0.284026,0.00698315,1.78933,0.645549,1.62886,0.104329,-0.345321,0.233231,0.812666,-4.21264,0.0839844,-0.115624,0.642461,0.675214,1.00103,1.95823,-1.47911,0.587169,2.20093,-2.0823,0.465289,0.498184,0.580967,-0.490527,-0.697062,0.240982,-0.28145,-1.11505,0.28346,-0.682589,0.655528,0.646072,0.493086,-0.676789,-1.54576,0.674924,-1.34919,0.298503,2.15866,-0.320904,1.12366,-0.509062,2.34689,0.412873,-2.15796,0.021113,0.0908545,-1.27973,0.00754606,0.32932,-0.701542,-1.41581,0.708531,-0.974768,0.997298,0.819704,2.32421,0.94041,-0.387006,-0.521625,1.35249,-0.34451,0.942112,0.589492,-2.39668,-0.146787,0.712746,1.0147,-1.05284,0.653946,-0.444107,1.31917,0.872563,0.28121,0.0137393,-0.0939429,-0.880107,-0.0162255,1.02485,-1.09953,-0.282274,-1.86712,-0.92506,-1.61143,-0.184434,1.83566,-0.59514,-0.253661,-1.44082,0.495766,-0.772954,-0.617299,-2.45374,0.693017,0.0969704,1.02484,0.329436,0.241633,-0.0656018,0.617261,0.0941878,1.00434,-1.66614,-1.52027,-1.72095,1.16029,-0.931955,-0.0189109,0.368981,1.29287,0.53099,0.625234,-1.38358,1.54953,-0.727034
0.0216497,1.0843,-0.224183,-1.09738,0.119031,-1.34006,-0.62926,0.901651,-0.182154,-1.0897,0.5762,1.88763,-0.788169,1.84531,-0.774482,0.179966,0.827341,0.200594,-0.897608,1.56891,-0.277272,-1.26629,-0.153302,-1.09214,1.42491,0.838316,-0.0297266,0.36567,0.957255,0.250965,0.737106,2.07012,1.20974,1.67607,0.601793,-1.7459,0.0548276,1.05028,1.27506,0.909814,0.555592,0.0161907,-1.91499,-0.284673,0.0140794,0.972383,1.41074,-1.69608,-0.847934,-0.770979,-0.810695,0.782982,0.703765,1.34697,-0.0972299,-0.0138293,-1.17846,-0.436118,0.0601188,-0.958864,0.0876308,-1.26426,0.559303,-0.167868,-0.0855123,2.23789,0.128507,-1.11766,-0.939282,-0.00946031,-0.928974,-0.103868,-0.203162,0.713461,-0.585595,-0.237274,-1.14762,1.31608,0.0772799,0.732613,-0.661865,-0.492069,-1.24595,-0.897154,-0.0874478,-0.194341,0.0910858,0.866338,-1.06596,0.216218,-1.97735,0.971619,-2.3463,0.0437905,-0.760363,0.287872,1.53062,0.76595,-1.15376,-1.03895,0.55171,-0.164189,-0.37474,0.999961,0.21496,2.04477,-0.5903,-0.449012,-0.448431,1.08803,-0.818396,-0.0434428,-1.54168,0.256422,-1.04365,-0.885984,0.738342,1.41498,0.73018,-0.0314469,-0.041405,-0.558103,0.171632,-0.68091,-0.248791,1.00296,2.22297,1.02225
