0.26667,0.40443,0.04833,0.00056,0.00079,0.67347,0.00220,0.14832,0.04800,0.02083,0.48868,0.03093,0.00000,0.00182,0.01864,0.70290,0.68772,0.40190,0.32850,0.00000,1.00000,0.39279
0.20000,0.40720,0.04833,0.00000,0.00057,0.65306,0.00376,0.14368,0.04880,0.39583,0.49042,0.40206,0.00000,0.00165,0.00183,0.71014,0.69474,0.39346,0.31401,0.00000,1.00000,0.38710
0.13333,0.00277,0.04889,0.00000,0.00087,0.64286,0.01172,0.13905,0.04880,0.34375,0.42890,0.35052,0.00000,0.00156,0.01699,0.71739,0.07368,0.35970,0.29952,0.00000,1.00000,0.37761
0.06667,0.43629,0.04889,0.00000,0.00054,0.63265,0.04129,0.13441,0.04880,0.33333,0.43122,0.31959,0.00000,0.00097,0.00229,0.07246,0.08070,0.35865,0.28502,0.00000,1.00000,0.36053
0.00000,0.44321,0.04889,0.00000,0.00054,0.62245,0.03078,0.12978,0.04880,0.21875,0.45444,0.22680,0.00000,0.00095,0.00023,0.07971,0.08421,0.35654,0.26570,0.00000,1.00000,0.35104
1.00000,0.10111,0.00000,0.25700,0.01874,1.00000,0.00000,0.66049,0.00000,1.00000,0.32676,1.00000,0.00000,0.03317,0.00002,0.03986,0.04211,0.80380,0.68599,0.00000,1.00000,0.78748
0.93333,0.00970,0.00000,0.25196,0.02201,0.98980,0.00000,0.65122,0.00040,0.98958,0.31979,0.98969,0.00000,0.03838,0.00022,0.03986,0.04211,0.80274,0.68599,0.00000,1.00000,0.78178
0.86667,0.11496,0.00000,0.26596,0.02212,1.00000,0.00000,0.64311,0.00040,1.00000,0.30702,1.00000,0.00000,0.03703,0.00022,0.04348,0.04561,0.80063,0.68599,0.00000,1.00000,0.77609
0.80000,0.11773,0.00000,0.28723,0.02117,1.00000,0.00004,0.63499,0.00040,1.00000,0.30296,1.00000,0.00000,0.03563,0.00000,0.04348,0.04561,0.79325,0.68599,0.00000,1.00000,0.77040
0.73333,0.12050,0.00000,0.30011,0.02244,1.00000,0.00013,0.62688,0.00040,1.00000,0.30992,1.00000,0.00000,0.03722,0.00023,0.04710,0.04912,0.77848,0.64251,0.00000,1.00000,0.76471
0.66667,0.12465,0.00056,0.29507,0.00215,1.00000,0.00005,0.61761,0.00040,1.00000,0.28845,1.00000,0.00000,0.00413,0.00023,0.04710,0.04912,0.76477,0.60386,0.00000,1.00000,0.75712
0.60000,0.12465,0.00056,0.32363,0.01787,0.98980,0.00000,0.60834,0.00040,0.98958,0.31457,0.98969,0.00000,0.03451,0.00226,0.05072,0.05263,0.76055,0.58937,0.00000,1.00000,0.75522
0.53333,0.00000,0.00056,0.31355,0.00188,1.00000,0.00000,0.59791,0.00040,1.00000,0.31921,1.00000,0.00000,0.00366,0.00228,0.05435,0.05263,0.75211,0.57971,0.00000,1.00000,0.74004
0.46667,0.01108,0.00056,0.31187,0.00166,0.98980,0.00010,0.58749,0.00040,1.00000,0.33256,0.98969,0.00000,0.00303,0.00002,0.05435,0.05614,0.74156,0.56039,0.00000,1.00000,0.75142
0.40000,0.13573,0.00056,0.29675,0.00017,0.98980,0.00032,0.05562,0.00040,0.97917,0.31863,0.97938,0.00000,0.00028,0.00231,0.05797,0.05965,0.73418,0.55072,0.00000,1.00000,0.71917
0.33333,0.01939,0.00056,0.28835,0.00139,0.98980,0.00003,0.56663,0.00040,0.97917,0.33372,0.98969,0.00000,0.00233,0.00024,0.06159,0.05965,0.72257,0.52174,0.00000,1.00000,0.70588
0.26667,0.02216,0.00056,0.25364,0.01139,1.00000,0.00003,0.55504,0.00040,0.98958,0.34881,0.97938,0.00000,0.02026,0.00025,0.06159,0.06316,0.71835,0.52657,0.00000,1.00000,0.69639
0.20000,0.02355,0.00056,0.23964,0.00076,0.97959,0.00004,0.54345,0.00040,0.97917,0.34243,0.97938,0.00000,0.00158,0.00026,0.06522,0.06667,0.71097,0.51691,0.00000,1.00000,0.69260
0.13333,0.01939,0.00056,0.20829,0.00537,0.96939,0.00008,0.53187,0.00040,0.98958,0.34417,0.98969,0.00000,0.01218,0.00000,0.06884,0.07018,0.70675,0.51691,0.00000,1.00000,0.70209
0.06667,0.01801,0.00056,0.23740,0.00494,0.96939,0.00008,0.52144,0.00040,0.97917,0.32676,0.97938,0.00000,0.01112,0.00003,0.07246,0.07018,0.69831,0.51208,0.00000,1.00000,0.70778
0.00000,0.01385,0.00056,0.20437,0.00471,0.96939,0.00312,0.50985,0.00040,0.97917,0.34185,0.97938,0.00000,0.00985,0.00003,0.07246,0.07368,0.69198,0.51691,0.00000,1.00000,0.68880
1.00000,0.02493,0.01167,0.25716,0.00000,0.95918,0.00030,0.67787,0.00960,0.95833,0.32317,0.95876,0.00000,0.03467,0.03082,0.21377,0.20000,0.78376,0.69565,0.00000,1.00000,0.74573
0.93333,0.01385,0.01167,0.00000,0.00278,0.95918,0.00000,0.66512,0.00960,0.95833,0.39698,0.95876,0.00000,0.00458,0.03023,0.21377,0.20000,0.78165,0.69565,0.00000,1.00000,0.74194
0.86667,0.15374,0.01167,0.02912,0.02795,0.95918,0.00012,0.65122,0.00960,0.95833,0.39176,0.95876,0.00000,0.04590,0.02963,0.21014,0.20000,0.77743,0.69565,0.00000,1.00000,0.74004
0.80000,0.15512,0.01167,0.03639,0.02854,0.95918,0.00008,0.63847,0.00960,0.95833,0.33488,0.95876,0.00000,0.04668,0.02903,0.21014,0.20000,0.77215,0.69565,0.00000,1.00000,0.73624
0.73333,0.15928,0.01167,0.03080,0.02613,0.95918,0.00053,0.62572,0.00960,0.95833,0.28555,0.95876,0.00000,0.04557,0.02846,0.21014,0.20000,0.76371,0.67633,0.00000,1.00000,0.73245
0.66667,0.16343,0.01167,0.02464,0.02211,0.95918,0.00049,0.61298,0.00960,0.95833,0.27568,0.95876,0.00000,0.03744,0.02791,0.21014,0.20000,0.75316,0.65700,0.00000,1.00000,0.72865
0.60000,0.16898,0.01111,0.02744,0.01807,0.94898,0.00050,0.60023,0.00920,0.94792,0.28961,0.95876,0.00000,0.03245,0.00274,0.21377,0.20351,0.74367,0.63285,0.00000,1.00000,0.72296
0.53333,0.17313,0.01111,0.02520,0.00221,0.91837,0.00102,0.58864,0.00920,0.92708,0.22229,0.93814,0.00000,0.00414,0.00269,0.21377,0.20351,0.73523,0.60870,0.00000,1.00000,0.71727
0.46667,0.17729,0.01111,0.02408,0.01644,0.08163,0.00000,0.05562,0.00920,0.95833,0.20023,0.95876,0.00000,0.03301,0.00003,0.21377,0.20351,0.72785,0.59420,0.00000,1.00000,0.71157
0.40000,0.18144,0.01111,0.01960,0.01387,0.07143,0.00445,0.56547,0.00920,0.95833,0.17353,0.95876,0.00000,0.02906,0.02611,0.21739,0.20702,0.72363,0.59420,0.00000,1.00000,0.70398
0.33333,0.18698,0.01056,0.02744,0.00013,0.83673,0.01085,0.55504,0.00880,0.88542,0.16657,0.88660,0.00000,0.00025,0.02573,0.21739,0.20702,0.71730,0.57971,0.00000,1.00000,0.69450
0.26667,0.01801,0.01056,0.02464,0.01131,0.81633,0.01550,0.54345,0.00920,0.86458,0.18398,0.86598,0.00000,0.02179,0.00254,0.22101,0.21053,0.70992,0.56522,0.00000,1.00000,0.68311
0.20000,0.20083,0.01111,0.01848,0.00128,0.81572,0.07246,0.53302,0.00920,0.87500,0.18746,0.87629,0.00000,0.00246,0.00251,0.22464,0.21053,0.69937,0.55556,0.00000,1.00000,0.67173
0.13333,0.19945,0.01111,0.01960,0.00762,0.81572,0.02763,0.52260,0.00920,0.86458,0.19501,0.86598,0.00000,0.01487,0.00247,0.22464,0.21404,0.68882,0.53623,0.00000,1.00000,0.66983
0.06667,0.19945,0.01111,0.01232,0.00760,0.81572,0.01266,0.51333,0.00960,0.89583,0.20139,0.89691,0.00000,0.01453,0.02442,0.22826,0.21754,0.67932,0.52657,0.00000,1.00000,0.66603
0.00000,0.19945,0.01167,0.01344,0.00793,0.81572,0.00000,0.50290,0.01000,0.86458,0.18108,0.86598,0.00000,0.01473,0.00241,0.23188,0.22105,0.67089,0.51691,0.00000,1.00000,0.66414
1.00000,0.46260,0.03667,0.25716,0.00000,0.64286,0.00056,0.25840,0.03920,0.04167,0.32317,0.63918,0.03564,0.03100,0.00215,0.29710,0.28421,0.56013,0.55072,0.00000,1.00000,0.30550
0.93333,0.48061,0.03722,0.46585,0.00123,0.64286,0.05514,0.25145,0.04040,0.67708,0.17063,0.63918,0.03762,0.00401,0.00208,0.30435,0.28772,0.55591,0.55072,0.00000,1.00000,0.29222
0.86667,0.49030,0.03833,0.45297,0.00185,0.77551,0.04017,0.24450,0.04200,0.66667,0.22577,0.77320,0.04356,0.00405,0.00201,0.30797,0.29474,0.55169,0.55072,0.00000,1.00000,0.28083
0.80000,0.49446,0.04000,0.46081,0.01315,0.75510,0.02101,0.23754,0.04400,0.75000,0.17005,0.75258,0.04950,0.03857,0.00020,0.31522,0.29825,0.53586,0.49758,0.00000,1.00000,0.37381
0.73333,0.49861,0.04167,0.45073,0.01231,0.72449,0.00683,0.23175,0.04600,0.72917,0.17470,0.71134,0.04752,0.03606,0.01872,0.31884,0.30526,0.52215,0.45411,0.00000,1.00000,0.27894
0.66667,0.50416,0.04333,0.43617,0.00984,0.77551,0.00561,0.01622,0.04840,0.81250,0.17528,0.77320,0.04752,0.02960,0.01806,0.32609,0.31228,0.51477,0.43478,0.00000,1.00000,0.25237
0.60000,0.50970,0.04500,0.39194,0.01093,0.61224,0.01323,0.21784,0.05080,0.62500,0.23215,0.04124,0.04752,0.02808,0.01743,0.33333,0.31930,0.50633,0.41063,0.00000,1.00000,0.24288
0.53333,0.51247,0.04667,0.39530,0.01283,0.69388,0.00125,0.21205,0.05320,0.64583,0.20139,0.69072,0.04950,0.03245,0.00168,0.34058,0.32632,0.49367,0.39130,0.00000,1.00000,0.23529
0.46667,0.51801,0.04833,0.35498,0.00949,0.73469,0.00478,0.20626,0.05520,0.75000,0.17470,0.73196,0.04950,0.02414,0.00232,0.34420,0.33333,0.47890,0.37198,0.00000,1.00000,0.22581
0.40000,0.52632,0.05000,0.32643,0.00129,0.81572,0.00361,0.19930,0.05720,0.34375,0.24202,0.32990,0.04752,0.00219,0.00175,0.35145,0.33684,0.46308,0.34783,0.00000,1.00000,0.21632
0.33333,0.52770,0.05111,0.28163,0.00504,0.81572,0.00122,0.19351,0.05920,0.37500,0.21648,0.37113,0.04950,0.01210,0.01511,0.03261,0.34386,0.44937,0.32850,0.00000,1.00000,0.21063
0.26667,0.53324,0.05222,0.19709,0.00046,0.81572,0.00014,0.18772,0.06080,0.01042,0.25189,0.02062,0.04752,0.00118,0.01458,0.03986,0.03509,0.43776,0.30918,0.00000,1.00000,0.20493
0.20000,0.53601,0.05278,0.19485,0.00184,0.81572,0.00564,0.18308,0.06200,0.01042,0.23447,0.02062,0.04554,0.00653,0.00141,0.04710,0.04211,0.42827,0.28502,0.00000,1.00000,0.19924
0.13333,0.54017,0.05333,0.15733,0.00123,0.81572,0.05630,0.17729,0.06280,0.35417,0.18920,0.40206,0.04356,0.00595,0.01358,0.05072,0.04912,0.42300,0.26570,0.00000,1.00000,0.19355
0.06667,0.05956,0.05389,0.14390,0.00156,0.81572,0.04263,0.17149,0.06360,0.39583,0.29077,0.37113,0.03960,0.00440,0.01313,0.05797,0.05614,0.41245,0.24638,0.00000,1.00000,0.17837
0.00000,0.06510,0.05389,0.10302,0.00082,0.81572,0.01046,0.16686,0.06400,0.00000,0.14045,0.26804,0.03762,0.00465,0.00127,0.06522,0.06316,0.40295,0.22222,0.00000,1.00000,0.17078
1.00000,0.01662,0.00000,0.25716,0.00000,1.00000,0.00000,0.54114,0.00000,0.86458,0.32317,1.00000,0.00198,0.11383,0.00986,0.11594,0.11228,0.82700,0.67150,0.00000,1.00000,0.76091
0.93333,0.18006,0.00000,0.47872,0.12438,1.00000,0.00000,0.53302,0.00000,0.96875,0.30006,1.00000,0.00198,0.10814,0.00986,0.11594,0.11228,0.82489,0.67150,0.00000,1.00000,0.75712
0.86667,0.18283,0.00000,0.47984,0.10223,1.00000,0.00000,0.52607,0.00000,0.98958,0.28787,1.00000,0.00198,0.10257,0.00986,0.11594,0.11228,0.82384,0.67150,0.00000,1.00000,0.75522
0.80000,0.18421,0.00000,0.45745,0.11069,0.98980,0.00000,0.51796,0.00000,0.97917,0.29135,0.98969,0.00198,0.10543,0.00986,0.11594,0.11228,0.82068,0.66667,0.00000,1.00000,0.75142
0.73333,0.18698,0.00000,0.43841,0.09296,1.00000,0.00000,0.51101,0.00000,1.00000,0.30644,1.00000,0.00000,0.10009,0.00986,0.11594,0.11228,0.82489,0.68116,0.00000,1.00000,0.74763
0.66667,0.18975,0.00000,0.43841,0.10185,0.98980,0.00000,0.50290,0.00000,1.00000,0.30528,0.98969,0.00000,0.10175,0.00986,0.11594,0.11228,0.82595,0.68116,0.00000,1.00000,0.74573
0.60000,0.01801,0.00000,0.43729,0.00767,0.98980,0.00000,0.49594,0.00000,0.98958,0.26059,1.00000,0.00000,0.01100,0.00986,0.11957,0.11228,0.83122,0.68599,0.00000,1.00000,0.74194
0.53333,0.19529,0.00000,0.46249,0.00928,0.98980,0.00000,0.48899,0.00000,1.00000,0.25073,1.00000,0.00000,0.01235,0.00986,0.11957,0.11228,0.82911,0.69565,0.00000,1.00000,0.73814
0.46667,0.19806,0.00000,0.48320,0.01324,0.97959,0.00000,0.48204,0.00000,0.98958,0.22635,1.00000,0.00000,0.11958,0.00986,0.11957,0.11228,0.82384,0.70048,0.00000,1.00000,0.73435
0.40000,0.19945,0.00000,0.49944,0.01110,1.00000,0.00000,0.47509,0.00000,1.00000,0.23041,1.00000,0.00000,0.10676,0.00986,0.11957,0.11579,0.81540,0.71014,0.00000,1.00000,0.73055
0.33333,0.20222,0.00000,0.45577,0.07472,1.00000,0.00000,0.46813,0.00000,0.98958,0.23447,1.00000,0.00000,0.09541,0.00986,0.12319,0.11579,0.00000,0.00000,0.00000,1.00000,0.72676
0.26667,0.20499,0.00000,0.40705,0.00117,0.97959,0.00000,0.04403,0.00000,0.97917,0.22287,0.97938,0.00000,0.01134,0.00986,0.12319,0.11579,0.00000,0.00000,0.00000,1.00000,0.72296
0.20000,0.20776,0.00000,0.40034,0.05945,1.00000,0.00000,0.03592,0.00000,1.00000,0.24144,1.00000,0.00000,0.08172,0.00986,0.12319,0.11930,0.00000,0.00000,0.00000,1.00000,0.71917
0.13333,0.21053,0.00000,0.40314,0.04761,1.00000,0.00000,0.44612,0.00000,0.93750,0.23447,0.98969,0.00000,0.07875,0.00986,0.12681,0.11930,0.00000,0.00000,0.00000,1.00000,0.71537
0.06667,0.21191,0.00000,0.41993,0.00841,0.96939,0.00000,0.43917,0.00000,1.00000,0.23854,0.97938,0.00000,0.07851,0.00986,0.12681,0.11930,0.00000,0.00000,0.00000,1.00000,0.71157
0.00000,0.21468,0.00000,0.40649,0.05789,0.81572,0.00000,0.43105,0.00000,0.96875,0.21822,0.95876,0.00000,0.08285,0.00986,0.13043,0.12281,0.00000,0.00000,0.00000,1.00000,0.70778
1.00000,0.15928,0.00444,0.25716,0.00000,0.94898,0.00000,0.71611,0.00360,0.93750,0.32317,0.94845,0.00000,0.11299,0.03356,0.03261,0.02807,0.87131,0.83575,0.00000,1.00000,0.75901
0.93333,0.16205,0.00444,0.44345,0.04350,0.94898,0.00000,0.70915,0.00360,0.92708,0.25653,0.94845,0.00000,0.10274,0.03322,0.03261,0.02807,0.87025,0.83575,0.00000,1.00000,0.75712
0.86667,0.16343,0.00444,0.46305,0.05143,0.94898,0.00000,0.70220,0.00400,1.00000,0.26814,0.94845,0.00000,0.10888,0.03288,0.03261,0.02807,0.86814,0.83575,0.00000,1.00000,0.75332
0.80000,0.01524,0.00500,0.46697,0.05819,0.91837,0.00001,0.69525,0.00400,1.00000,0.28033,0.91753,0.00000,0.10882,0.00332,0.03261,0.02807,0.86709,0.83092,0.00000,1.00000,0.75142
0.73333,0.01524,0.00500,0.45353,0.07722,0.91837,0.00001,0.06257,0.00400,0.93750,0.32037,0.91753,0.00000,0.10678,0.03220,0.03261,0.02807,0.86076,0.82609,0.00000,1.00000,0.74763
0.66667,0.16620,0.00556,0.45577,0.00963,0.94898,0.00008,0.68134,0.00440,0.95833,0.35868,0.94845,0.00000,0.01070,0.03186,0.03261,0.02807,0.84599,0.81159,0.00000,1.00000,0.74383
0.60000,0.17313,0.00556,0.46585,0.07177,0.94898,0.00001,0.67439,0.00440,0.97917,0.42136,0.94845,0.00000,0.06847,0.00037,0.03261,0.02807,0.83755,0.79710,0.00000,1.00000,0.74573
0.53333,0.17313,0.00556,0.47032,0.07257,0.08163,0.00000,0.66744,0.00440,0.94792,0.36506,0.93814,0.00000,0.07512,0.00339,0.03261,0.02807,0.83544,0.78744,0.00000,1.00000,0.74194
0.46667,0.17729,0.00556,0.45633,0.05676,0.85714,0.00000,0.66049,0.00480,0.92708,0.35519,0.91753,0.00000,0.06035,0.00309,0.03623,0.02807,0.83122,0.78744,0.00000,1.00000,0.73055
0.40000,0.17452,0.00611,0.43337,0.04934,0.84694,0.00000,0.65469,0.00480,0.92708,0.36622,0.91753,0.00000,0.04932,0.00306,0.03623,0.02807,0.82489,0.77778,0.00000,1.00000,0.73814
0.33333,0.17452,0.00611,0.42105,0.00494,0.88776,0.00000,0.64774,0.00480,0.95833,0.37609,0.98969,0.00000,0.00483,0.03025,0.03623,0.03158,0.82278,0.78744,0.00000,1.00000,0.73245
0.26667,0.01662,0.00611,0.42665,0.03693,0.81633,0.00000,0.64079,0.00480,0.91667,0.37551,0.98969,0.00000,0.03566,0.02993,0.03623,0.03158,0.81751,0.78744,0.00000,1.00000,0.72865
0.20000,0.18837,0.00611,0.42609,0.00296,0.73469,0.00000,0.63384,0.00520,0.95833,0.45560,0.96907,0.00000,0.00278,0.00297,0.03986,0.03158,0.81224,0.79227,0.00000,1.00000,0.71727
0.13333,0.18975,0.00667,0.43673,0.02414,0.66327,0.00000,0.62688,0.00520,0.94792,0.46082,0.93814,0.00000,0.02163,0.00293,0.03986,0.03158,0.81857,0.78744,0.00000,1.00000,0.71727
0.06667,0.18975,0.00667,0.43393,0.00631,0.81572,0.00000,0.62109,0.00520,0.85417,0.52293,0.83505,0.00000,0.00601,0.00290,0.03986,0.03509,0.81329,0.75362,0.00000,1.00000,0.71537
0.00000,0.18837,0.00667,0.42945,0.06925,0.81572,0.00003,0.61414,0.00560,0.88542,0.51306,0.83505,0.00000,0.06434,0.00290,0.03986,0.03509,0.80591,0.72464,0.00000,1.00000,0.71727
1.00000,0.16205,0.00056,0.25716,0.00000,0.94898,0.00016,0.62457,0.00040,0.96875,0.32317,0.94845,0.00000,0.00309,0.00023,0.07246,0.07368,0.78165,0.61353,0.00000,1.00000,0.73055
0.93333,0.01524,0.00056,0.21837,0.01518,0.93878,0.00006,0.61530,0.00040,0.95833,0.23854,0.93814,0.00000,0.03351,0.00002,0.07246,0.07018,0.77954,0.61353,0.00000,1.00000,0.72676
0.86667,0.16898,0.00056,0.21165,0.01434,0.95918,0.00005,0.60603,0.00040,0.96875,0.24260,0.95876,0.00000,0.03224,0.00022,0.07246,0.07018,0.77637,0.61353,0.00000,1.00000,0.72296
0.80000,0.16620,0.00056,0.21725,0.01407,0.95918,0.00000,0.59791,0.00040,0.96875,0.23854,0.95876,0.00000,0.03091,0.00223,0.06884,0.07018,0.77215,0.61353,0.00000,1.00000,0.72296
0.73333,0.17590,0.00056,0.22844,0.01340,0.95918,0.00000,0.58980,0.00040,0.96875,0.19385,0.95876,0.00000,0.02958,0.00222,0.06884,0.07018,0.76899,0.61353,0.00000,1.00000,0.71347
0.66667,0.18144,0.00056,0.23628,0.01152,0.94898,0.00001,0.58169,0.00040,0.96875,0.24318,0.94845,0.00000,0.02699,0.00222,0.06884,0.07018,0.75949,0.59420,0.00000,1.00000,0.70588
0.60000,0.18837,0.00056,0.22116,0.01033,0.93878,0.00000,0.05446,0.00040,0.94792,0.24260,0.93814,0.00000,0.02511,0.00223,0.06884,0.07018,0.76477,0.57488,0.00000,1.00000,0.70209
0.53333,0.01801,0.00056,0.22116,0.00015,0.89796,0.00000,0.04751,0.00040,0.91667,0.19907,0.89691,0.00000,0.00033,0.00002,0.06884,0.07018,0.76055,0.59420,0.00000,1.00000,0.70019
0.46667,0.18144,0.00056,0.22284,0.00229,0.85714,0.00000,0.56431,0.00040,0.06250,0.22867,0.88660,0.00000,0.02633,0.00023,0.06884,0.07018,0.74578,0.56522,0.00000,1.00000,0.70588
0.40000,0.19391,0.00056,0.22396,0.01255,0.78571,0.00065,0.55852,0.00040,0.87500,0.24434,0.87629,0.00000,0.01810,0.00002,0.06884,0.07018,0.72996,0.54106,0.00000,1.00000,0.69450
0.33333,0.18837,0.00056,0.23740,0.00104,0.91837,0.01075,0.55388,0.00040,0.92708,0.28323,0.07216,0.00000,0.01378,0.00230,0.06884,0.07018,0.71624,0.52657,0.00000,1.00000,0.69639
0.26667,0.18144,0.00056,0.21277,0.00502,0.91837,0.00840,0.54925,0.00040,0.93750,0.29774,0.91753,0.00000,0.00999,0.00000,0.06884,0.07018,0.70464,0.52657,0.00000,1.00000,0.69639
0.20000,0.18421,0.00056,0.16909,0.00038,0.93878,0.00002,0.54577,0.00040,0.96875,0.30122,0.94845,0.00000,0.00077,0.00002,0.06884,0.07018,0.69304,0.52174,0.00000,1.00000,0.69070
0.13333,0.18421,0.00056,0.15957,0.00294,0.91837,0.00019,0.54229,0.00040,0.96875,0.29193,0.94845,0.00000,0.00656,0.00026,0.07246,0.07018,0.68038,0.52174,0.00000,1.00000,0.68880
0.06667,0.19391,0.00056,0.15957,0.00273,0.69388,0.00033,0.53766,0.00040,0.97917,0.32327,0.94845,0.00000,0.00581,0.00003,0.07246,0.07018,0.67932,0.53623,0.00000,1.00000,0.68880
0.00000,0.19529,0.00056,0.16181,0.00168,0.55102,0.00007,0.53418,0.00040,0.96875,0.34127,0.93814,0.00000,0.00521,0.00029,0.07246,0.07368,0.67405,0.54106,0.00000,1.00000,0.67742
1.00000,0.08033,0.00056,0.25716,0.00000,0.93878,0.00035,0.76014,0.00040,0.93750,0.32317,0.93814,0.00000,0.47455,0.01839,0.01812,0.01754,0.98840,0.98551,1.00000,0.00000,0.88235
0.93333,0.00693,0.00056,0.54311,0.55284,0.91837,0.00160,0.75435,0.00040,0.92708,0.52525,0.92784,0.00000,0.52205,0.00181,0.01812,0.01754,0.98734,0.98551,1.00000,0.00000,0.88046
0.86667,0.08310,0.00056,0.55207,0.60241,0.91837,0.00074,0.74739,0.00040,0.91667,0.52176,0.91753,0.00000,0.56885,0.01787,0.01812,0.01754,0.98418,0.98068,1.00000,0.00000,0.87666
0.80000,0.08310,0.00056,0.56103,0.60139,0.91837,0.00094,0.74160,0.00040,0.92708,0.52176,0.92784,0.00000,0.56789,0.01757,0.01812,0.01754,0.98101,0.97101,1.00000,0.00000,0.87287
0.73333,0.08587,0.00056,0.57615,0.56398,0.92857,0.00090,0.73465,0.00040,0.92708,0.51248,0.92784,0.00000,0.52230,0.00017,0.01812,0.01754,0.97785,0.95652,1.00000,0.00000,0.86717
0.66667,0.08726,0.00056,0.58847,0.45564,0.92857,0.00033,0.72885,0.00040,0.92708,0.51248,0.92784,0.00000,0.43528,0.00017,0.02174,0.01754,0.97785,0.94203,1.00000,0.00000,0.86528
0.60000,0.09003,0.00056,0.59406,0.36819,0.94898,0.00049,0.72306,0.00040,0.92708,0.52989,0.92784,0.00000,0.35866,0.00017,0.02174,0.01754,0.97574,0.92271,1.00000,0.00000,0.86148
0.53333,0.09003,0.00056,0.60190,0.43877,0.94898,0.00031,0.71727,0.00040,0.92708,0.48810,0.92784,0.00000,0.41674,0.00016,0.02174,0.01754,0.97152,0.92271,1.00000,0.00000,0.85389
0.46667,0.09003,0.00056,0.59071,0.04479,0.94898,0.00005,0.71263,0.00080,0.92708,0.47359,0.92784,0.00000,0.04188,0.00002,0.02174,0.01754,0.96835,0.91787,1.00000,0.00000,0.85389
0.40000,0.09003,0.00056,0.57671,0.31761,0.95918,0.00000,0.70684,0.00080,0.92708,0.47127,0.92784,0.00000,0.30307,0.00002,0.02174,0.01754,0.96519,0.98068,1.00000,0.00000,0.85199
0.33333,0.09141,0.00056,0.57615,0.02973,0.95918,0.00005,0.70104,0.00080,0.92708,0.46895,0.92784,0.00000,0.02866,0.00002,0.02174,0.01754,0.95992,0.98068,1.00000,0.00000,0.84820
0.26667,0.09418,0.00056,0.55039,0.03021,0.95918,0.00033,0.06837,0.00040,0.92708,0.47591,0.92784,0.00000,0.02912,0.00002,0.02174,0.01754,0.95781,1.00000,1.00000,0.00000,0.94307
0.20000,0.09695,0.00056,0.55767,0.19659,0.95918,0.00043,0.06141,0.00040,0.92708,0.46140,0.93814,0.00000,0.19689,0.00015,0.02174,0.02105,0.95464,0.99517,1.00000,0.00000,0.88615
0.13333,0.09972,0.00056,0.55039,0.00238,0.95918,0.00015,0.67903,0.00080,0.92708,0.46547,0.92784,0.00000,0.00235,0.00015,0.02174,0.02105,0.95148,0.97101,1.00000,0.00000,0.82732
0.06667,0.10249,0.00056,0.53303,0.15731,0.94898,0.00066,0.67207,0.00080,0.91667,0.45328,0.92784,0.00000,0.16377,0.00001,0.02174,0.02105,0.94831,0.99034,1.00000,0.00000,0.82732
